INFO 2025-03-29 13:44:43,729 basehttp "GET /accounts/login/ HTTP/1.1" 200 5010
INFO 2025-03-29 13:44:43,787 basehttp "GET /static/js/auth.js HTTP/1.1" 200 10216
WARNING 2025-03-29 13:44:45,693 base Session data corrupted
INFO 2025-03-29 13:44:45,718 basehttp "POST /accounts/login/ HTTP/1.1" 302 0
INFO 2025-03-29 13:44:45,745 basehttp "GET /accounts/profile/ HTTP/1.1" 200 9609
INFO 2025-03-29 13:44:45,792 basehttp "GET /static/img/default-profile.png HTTP/1.1" 200 921789
INFO 2025-03-29 13:44:45,813 basehttp "GET /static/js/profile.js HTTP/1.1" 200 7296
INFO 2025-03-29 13:44:54,278 basehttp "GET /post-job/ HTTP/1.1" 200 8987
INFO 2025-03-29 13:44:55,131 basehttp "GET /jobs/ HTTP/1.1" 200 7161
INFO 2025-03-29 13:44:56,802 basehttp "GET /jobs/ HTTP/1.1" 200 7161
INFO 2025-03-29 13:45:08,599 basehttp "GET / HTTP/1.1" 200 7109
INFO 2025-03-29 13:45:09,564 basehttp "GET /jobs/ HTTP/1.1" 200 7161
INFO 2025-03-29 13:45:10,859 basehttp "GET /post-job/ HTTP/1.1" 200 8987
INFO 2025-03-29 13:45:12,008 basehttp "GET /dashboard/ HTTP/1.1" 200 8148
INFO 2025-03-29 13:45:12,063 basehttp "GET /static/js/dashboard.js HTTP/1.1" 200 7133
INFO 2025-03-29 13:45:14,401 basehttp "GET /jobs/1/applications/ HTTP/1.1" 200 5177
INFO 2025-03-29 13:45:16,698 basehttp "GET /jobs/1/ HTTP/1.1" 200 6947
INFO 2025-03-29 13:45:24,202 basehttp "GET /jobs/1/ HTTP/1.1" 200 6947
INFO 2025-03-29 13:45:26,256 basehttp "GET /jobs/1/ HTTP/1.1" 200 6947
INFO 2025-03-29 13:45:31,505 basehttp "GET /accounts/profile/ HTTP/1.1" 200 9073
INFO 2025-03-29 13:45:42,486 basehttp "GET /accounts/logout/ HTTP/1.1" 302 0
INFO 2025-03-29 13:45:42,493 basehttp "GET /accounts/login/ HTTP/1.1" 200 5534
INFO 2025-03-29 13:45:46,598 basehttp "POST /accounts/login/ HTTP/1.1" 200 5022
INFO 2025-03-29 13:45:57,104 basehttp "POST /accounts/login/ HTTP/1.1" 200 5022
INFO 2025-03-29 13:46:07,365 basehttp "POST /accounts/login/ HTTP/1.1" 200 5022
INFO 2025-03-29 13:46:09,180 basehttp "GET /accounts/register/ HTTP/1.1" 200 6083
INFO 2025-03-29 13:46:55,113 basehttp "POST /accounts/register/ HTTP/1.1" 302 0
INFO 2025-03-29 13:46:55,125 basehttp "GET /accounts/profile/ HTTP/1.1" 200 8891
INFO 2025-03-29 13:47:01,514 basehttp "GET / HTTP/1.1" 200 6706
INFO 2025-03-29 13:47:05,625 basehttp "GET /jobs/1/ HTTP/1.1" 200 6639
INFO 2025-03-29 13:47:06,894 basehttp "GET /jobs/1/apply/ HTTP/1.1" 200 6264
INFO 2025-03-29 13:47:10,616 basehttp "GET /accounts/profile/ HTTP/1.1" 200 8347
INFO 2025-03-29 13:47:22,321 basehttp "POST /accounts/profile/ HTTP/1.1" 302 0
INFO 2025-03-29 13:47:22,333 basehttp "GET /accounts/profile/ HTTP/1.1" 200 8887
INFO 2025-03-29 13:47:25,212 basehttp "GET /accounts/profile/ HTTP/1.1" 200 8347
INFO 2025-03-29 13:47:27,802 basehttp "GET /jobs/1/apply/ HTTP/1.1" 200 6264
INFO 2025-03-29 13:47:31,213 basehttp "GET /jobs/1/apply/ HTTP/1.1" 200 6264
INFO 2025-03-29 13:47:34,608 basehttp "GET /accounts/profile/ HTTP/1.1" 200 8347
INFO 2025-03-29 13:47:44,976 basehttp "POST /accounts/profile/ HTTP/1.1" 302 0
INFO 2025-03-29 13:47:44,986 basehttp "GET /accounts/profile/ HTTP/1.1" 200 8887
INFO 2025-03-29 13:47:48,888 basehttp "GET /accounts/profile/ HTTP/1.1" 200 8347
INFO 2025-03-29 13:47:53,442 basehttp "GET /jobs/1/apply/ HTTP/1.1" 200 6264
INFO 2025-03-29 13:48:08,482 basehttp "GET /jobs/1/apply/ HTTP/1.1" 200 6264
